comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,label
5.436143,4.1744113,5.2177324,2.059208,1.4292076,7.4941216,1.6359205,4.226422,1203241_F.jpg
5.857737,5.6943264,5.3432198,2.4796035,1.6243582,8.809042,1.5990219,5.3370824,1203242_F.jpg
6.7456307,5.6153164,6.0485506,2.749118,1.8562725,9.4479065,2.011673,5.5294924,1203243_F.jpg
5.8606195,4.210112,5.350522,2.1606097,1.5071988,8.233906,1.7028687,4.509677,1203244_F.jpg
5.1305485,4.8161592,5.02626,2.0437229,1.1986783,8.198879,1.6669089,4.244708,1203245_F.jpg
5.585493,4.3702335,5.0768194,1.93853,1.2304859,7.773698,1.8342656,4.148942,1203246_F.jpg
5.1318874,3.8383899,4.932898,1.8185372,1.1640087,7.122936,1.5861295,3.8619387,1203247_F.jpg
4.7453127,3.8933163,4.1363897,1.7279129,1.1872602,7.09305,1.5704708,3.8897,1203248_F.jpg
3.8295426,2.9249306,3.5004306,1.1396657,1.0288273,5.479391,1.209527,2.793273,1203249_F.jpg
5.756891,4.12224,4.4895554,2.2525673,1.750345,7.1660976,2.2311592,4.5061045,1203250_F.jpg
2.8600917,2.9818034,2.554082,1.2815336,1.1106817,4.2863216,1.0043552,2.676186,1203251_F.jpg
4.9917583,3.9379797,4.1488447,1.9959352,1.4917333,6.68951,1.9581321,4.152735,1203252_F.jpg
5.472248,4.7372694,4.5154543,2.429226,1.8663553,7.513862,2.2515938,4.615145,1203253_F.jpg
3.3469138,2.928939,3.2074556,1.2232172,1.2116461,4.6254363,1.167732,2.8000855,1203254_F.jpg
4.4454575,3.2044754,4.2099524,1.6697736,1.5601008,5.7879515,1.9815814,3.3509755,1203255_F.jpg
4.498324,5.161325,3.2891953,2.5005426,1.7461629,6.817024,1.1308,5.290392,1203256_F.jpg
3.9366286,2.609138,3.8024888,1.339508,1.2023495,5.0478563,1.4730275,2.9108768,1203257_F.jpg
4.5951633,2.457519,4.6588116,1.3210776,1.1761873,5.5609903,1.8987826,2.9592829,1203258_F.jpg
6.136902,4.0881295,5.4941125,2.2009377,1.681355,8.096643,2.4928694,4.8514137,1203259_F.jpg
6.763361,4.7794065,5.3753376,2.617621,1.7281535,8.730761,2.123396,5.3249855,1203260_F.jpg
3.4418292,2.753952,3.0245647,1.3028617,1.2716006,4.61098,1.0951787,2.6758885,1203261_F.jpg
4.5087814,5.050886,3.48319,2.3248234,1.5677993,7.2168436,1.1857173,4.889629,1203262_F.jpg
5.1846504,3.6831677,4.1073256,1.873862,1.4999247,6.126457,1.7450414,4.2789083,1203263_F.jpg
4.7559395,4.161513,4.1827965,2.0085936,1.5790912,7.5213985,1.6842632,4.252909,1203264_F.jpg
4.1194983,4.4439707,3.2870493,2.1903887,1.4183927,6.6382604,1.2389498,4.3983536,1203265_F.jpg
3.4613383,3.8979,3.1526403,1.546302,1.1369064,5.976705,1.0163592,3.3706794,1203266_F.jpg
6.381977,5.0228133,5.162902,2.509079,1.9739504,9.612858,2.2319343,4.9438562,1203267_F.jpg
5.369439,4.9863386,4.5883703,2.2897139,1.6808815,8.739252,1.6642065,4.644725,1203268_F.jpg
2.8389554,2.2124515,2.5964751,0.77644056,1.1836388,3.440011,1.012247,1.8843087,1203269_F.jpg
5.097129,3.7249017,5.1251125,1.8881252,1.4112253,7.6488037,2.1061149,3.978565,1203270_F.jpg
9.57421,7.993163,8.535786,3.4768217,1.5401088,15.434692,2.7251725,8.093008,1203271_F.jpg
5.768462,4.684797,5.4908285,1.9953773,0.97539204,9.054824,1.7258438,4.5261874,1203272_F.jpg
6.599289,4.1944118,5.8517623,2.2500083,1.7239375,9.137802,2.2421608,4.423476,1204002_F.jpg
3.895811,2.4794145,3.2821765,1.0876513,1.1166708,4.720725,1.3035858,2.3091815,1204003_F.jpg
7.305936,5.870036,6.147982,2.9649162,2.1952546,10.870585,2.436563,5.8761644,1204004_F.jpg
2.3573508,2.12438,2.4571624,0.7091694,0.9509746,2.8240619,0.81826144,1.7421744,1204005_F.jpg
5.4491816,4.273777,4.973634,2.0284202,1.3947384,7.881981,1.7192328,4.1046576,1204006_F.jpg
7.832262,5.7754607,6.1196594,3.2156074,2.3275912,11.046455,2.4071164,6.2570486,1204007_F.jpg
6.7131023,5.3784304,5.389264,2.6338258,1.9031099,9.592504,2.0335517,5.1693096,1204008_F.jpg
3.4819102,2.5035934,3.3656259,1.0597517,1.0390937,4.446674,1.1912069,2.3496304,1204009_F.jpg
7.706337,5.7590537,6.172223,2.6769576,1.9295251,11.473623,2.438494,5.897027,1204010_F.jpg
6.6286163,4.42992,5.7136116,2.085382,1.5073059,9.5141735,2.1996708,4.6301947,1204011_F.jpg
5.4499035,4.2353535,4.7993317,1.8416762,1.3031919,8.323914,1.7624003,3.9629858,1204012_F.jpg
7.0714455,5.4860954,5.797434,2.6082153,1.6631582,10.288063,2.0857725,5.226841,1204013_F.jpg
7.5526505,5.1515636,5.773503,2.744751,2.012332,10.136236,2.6437092,5.9477224,1204014_F.jpg
3.3501534,2.621906,3.1068578,1.0182444,0.919575,4.37819,1.0472963,2.2883706,1204015_F.jpg
4.7303143,4.5917006,4.262207,2.0405998,1.3801059,7.857857,1.4577755,4.237969,1204016_F.jpg
4.978997,4.4468346,4.537769,1.9021357,1.273792,7.789238,1.4772062,4.171297,1204017_F.jpg
2.8342857,1.9834883,2.9728441,0.7748548,0.86013865,3.3801422,1.0701907,1.8047922,1204018_F.jpg
6.6371803,5.1398287,5.6864853,2.4445481,1.8418874,10.01791,2.12049,5.40396,1204019_F.jpg
6.994915,5.2896233,5.8471117,2.4806392,1.7033124,9.969855,2.076922,5.3335543,1204020_F.jpg
7.5238028,6.219964,6.0305004,2.8589225,2.1304903,11.165251,2.6130228,5.654707,1204021_F.jpg
2.479606,2.1314545,2.4807386,0.7495209,0.9263799,2.9343123,0.8835838,1.717427,1204022_F.jpg
7.478896,6.015043,5.762725,2.841052,2.24166,11.351816,2.4624183,6.0277343,1204024_F.jpg
7.0233727,4.4084225,6.016469,2.1064196,1.6282959,9.71949,2.4030023,4.6128283,1204025_F.jpg
6.378106,5.331493,5.540818,2.4591572,1.7141578,9.82707,2.2459292,5.1344967,1204026_F.jpg
6.1582947,5.531144,5.0320187,2.529352,1.7765245,9.60392,1.7160115,5.403985,1204027_F.jpg
6.775038,5.2080646,5.365995,2.843572,2.0366962,9.850458,2.3835444,5.9013314,1204028_F.jpg
6.8946357,4.608179,5.701939,2.6768303,1.8895333,9.606476,2.4720402,5.5720134,1204029_F.jpg
2.9782667,2.169994,3.009718,0.75137377,0.8346664,3.9319189,1.2423475,1.9280534,1204030_F.jpg
5.357853,4.064819,4.877825,1.8038249,1.2460768,8.128208,1.854038,3.8540494,1204031_F.jpg
7.753167,6.630355,5.8602552,3.0062826,2.230507,11.933553,2.3793893,6.181512,1204032_F.jpg
2.5074847,2.1154504,2.6222892,0.67230886,0.7980007,3.0687819,0.8819543,1.6855226,1204033_F.jpg
5.5483217,3.802839,5.170843,1.7194382,1.2074189,7.893478,1.7359781,3.9311848,1204034_F.jpg
5.2073507,4.3893833,5.0694222,2.1902292,1.803844,7.834891,2.0035095,4.5499177,1204035_F.jpg
5.262852,4.890444,4.9916105,2.385728,1.9367285,8.226974,2.0598478,4.970434,1204037_F.jpg
5.728816,5.3850436,5.4326615,2.7220643,2.1787875,9.069364,2.3509257,5.4265575,1204038_F.jpg
3.426587,3.0284142,3.655754,1.2288185,0.9642143,5.1567106,1.2775478,2.696046,1204040_F.jpg
6.486697,4.408512,5.0749946,2.4120607,2.1395583,8.344518,2.039914,4.651948,1204041_F.jpg
6.473487,4.3454714,5.5942974,2.2642705,1.7357299,9.099726,2.1617827,4.595763,1204042_F.jpg
6.0728855,5.252219,5.167122,2.708013,1.9037082,9.457184,1.8281348,5.3755445,1204043_F.jpg
4.735705,3.3848233,4.4342394,1.5712942,1.1821932,6.939246,1.5744243,3.4482298,1204044_F.jpg
6.5424404,4.755014,5.5326786,2.356248,1.7360566,9.823492,2.1464748,4.9865446,1204045_F.jpg
3.1786835,2.2073388,3.1814933,0.82422346,0.8943522,4.1137676,1.155194,2.079438,1204046_F.jpg
6.5365667,5.3334703,5.322666,2.6058373,1.8159976,10.018035,1.8342354,5.6894855,1204047_F.jpg
6.606572,4.888153,5.6081114,2.3723974,1.613017,9.242974,1.9360749,4.769968,1204049_F.jpg
6.739715,5.237736,5.604642,2.5823448,1.8010201,9.733547,1.9259574,5.2505426,1204051_F.jpg
4.879266,3.9957385,4.807525,1.9144437,1.3487409,7.2830234,1.8745236,3.814816,1204052_F.jpg
6.6418724,5.7981977,6.006639,2.9813776,2.2052026,10.380009,2.4588141,5.7107143,1204053_F.jpg
6.8151383,5.138694,6.178097,2.4431515,1.7979774,9.849457,2.4499683,5.819297,1204054_F.jpg
7.865984,6.1017346,6.688896,3.0675712,2.1451604,11.402798,2.8223357,6.808589,1204055_F.jpg
6.942045,5.976712,6.492118,3.0989015,1.7089937,10.995932,2.654323,6.2666273,1204056_F.jpg
4.676587,3.5486975,4.707065,1.6162593,1.1280231,6.169106,1.6434908,3.7655172,1204057_F.jpg
7.2780375,5.9424257,6.4347515,3.101758,1.9079037,9.337277,2.7856836,6.493758,1204058_F.jpg
3.088347,2.1559463,3.3016958,0.78603685,0.8168945,3.695055,1.1184322,2.1074095,1204059_F.jpg
7.203986,5.300709,6.4571004,2.333107,1.665906,10.084151,2.298503,5.1781816,1204060_F.jpg
6.7023077,5.7343616,5.6340632,2.5053096,1.7820961,9.752144,2.0666301,5.274005,1204061_F.jpg
6.9887104,5.7301,5.8659964,2.411689,1.8197377,9.783818,2.0744367,5.35836,1204062_F.jpg
4.4575315,3.6234922,4.375845,1.7337735,1.156503,6.145244,1.5243721,3.6782112,1204063_F.jpg
6.0506654,5.2222595,5.6352053,2.5222223,1.8851571,9.003309,2.6629534,5.799263,1204064_F.jpg
4.774087,3.6733284,4.761524,1.7665448,1.3237624,6.4575715,1.8637573,4.129786,1204065_F.jpg
6.9317784,5.132199,5.5426016,2.6594543,1.8036051,8.420052,2.5951033,5.5659494,1204066_F.jpg
4.5825186,3.2275283,4.5730453,1.5510161,1.1555521,5.8553,1.7266198,3.4460473,1204067_F.jpg
6.7063084,6.0515957,5.1863003,2.6209085,1.7580969,10.459358,1.7069272,5.9265933,1204068_F.jpg
6.4747,4.446257,4.990342,2.209131,1.739354,8.767416,1.8732048,4.74529,1204069_F.jpg
5.9666452,5.241588,5.636879,2.5722075,1.5628556,9.496359,2.3065293,5.30398,1204070_F.jpg
6.9964433,5.88408,6.152486,2.9738417,1.7406938,10.148672,2.526816,6.240524,1204071_F.jpg
3.8881967,3.2644992,4.227029,1.3815498,1.0655577,5.9398966,1.3800884,3.3304696,1204072_F.jpg
5.1176834,4.8957977,5.327412,2.2994442,1.4187136,7.8392406,1.7486105,5.262443,1204073_F.jpg
6.6270123,7.219614,6.0053105,3.4547906,2.0585356,11.190332,2.7107868,6.9425936,1204074_F.jpg
4.471433,5.2134833,3.3537774,2.3147707,1.4424727,7.6225853,1.0390303,5.0891776,1204075_F.jpg
4.629203,3.2322364,4.3535414,1.4640338,1.0518408,6.4625235,1.4340584,3.5180926,1204076_F.jpg
2.6155772,2.0944343,2.608371,0.6923361,0.9432015,3.2517092,1.0018396,1.6733462,1204077_F.jpg
7.37519,5.580139,5.524941,2.7675867,2.1508546,10.936371,2.4005218,6.1505194,1204078_F.jpg
6.061302,4.6983905,4.955268,2.3343544,1.663052,8.886577,1.9727021,5.021865,1204079_F.jpg
4.490826,3.7380219,4.1333113,1.665776,1.1202786,6.3680573,1.342797,4.0816674,1204080_F.jpg
7.3438826,5.0361776,5.6795692,3.0856485,2.2051244,9.483955,2.2965093,6.565508,1204081_F.jpg
4.767909,3.3112597,4.4079347,1.6506763,1.2536309,6.497946,1.5076427,3.6987765,1204082_F.jpg
4.987084,2.4218543,4.8592043,1.3660929,1.1161852,6.0292025,1.8072823,2.9392796,1204083_F.jpg
7.39408,5.01976,5.7003374,3.1146681,2.2984867,9.564854,2.318437,6.386795,1204084_F.jpg
3.686202,2.4011796,3.3901145,1.1983274,1.2068006,4.7845526,1.3304002,2.6328287,1204085_F.jpg
6.0479927,4.384037,4.871503,2.3945093,1.8097683,8.494913,1.9072611,4.994913,1204086_F.jpg
7.2432623,5.600761,5.7105317,3.097614,2.287439,10.774524,2.345283,6.2044544,1204087_F.jpg
4.6492734,3.3157566,4.2613974,1.7639976,1.4520729,6.619204,1.5955651,3.4836142,1204088_F.jpg
3.2845201,2.8019552,2.8972344,1.3589151,1.2802022,4.7275915,1.1116909,2.8718877,1204089_F.jpg
7.470661,5.062894,5.8721037,2.9901338,2.0688088,9.685141,2.5061655,6.2033257,1204090_F.jpg
3.1753323,2.7214303,2.8313181,1.2840917,1.2465423,4.437111,0.9828825,2.688633,1204091_F.jpg
6.34089,3.729487,5.508362,2.2858653,1.71148,8.405613,2.152182,4.668824,1204092_F.jpg
8.307137,6.903335,6.9830155,2.7595444,1.9512128,12.055575,2.0350149,6.41106,1204094_F.jpg
5.7930336,5.077114,5.279629,1.9555683,1.2001657,8.51047,1.6823432,4.494506,1204095_F.jpg
9.319154,8.97502,8.991841,4.05002,1.3140057,14.877558,2.846344,8.086887,1204096_F.jpg
9.178541,9.056764,8.552784,4.0173545,1.5377129,14.849606,2.6705039,8.309436,1204097_F.jpg
7.864038,8.039478,7.5484695,3.457469,1.3434827,12.880291,2.3902397,7.146294,1204099_F.jpg
7.7351723,6.3228674,6.5767813,2.788413,1.8380042,11.8269615,2.2974133,6.013071,1204100_F.jpg
6.31427,5.505134,5.7066774,2.312509,1.5666636,9.985943,1.8540971,5.2062445,1204101_F.jpg
4.9607477,4.0619216,4.6784596,1.8735578,1.6295779,7.4993014,1.9710402,4.178186,1204102_F.jpg
6.7214446,4.558849,5.7267714,2.0436087,1.2732317,8.8281,1.856286,5.0501595,1204103_F.jpg
5.744364,4.2990026,4.949157,1.8712457,1.2226123,8.217482,1.5738397,4.7073307,1204104_F.jpg
4.9673195,3.8112292,4.5882926,1.9661038,1.6562278,7.293887,1.8054681,3.907039,1204105_F.jpg
5.45825,4.4035397,4.6659145,2.1778116,1.7717385,7.910922,1.8126987,4.332259,1204106_F.jpg
7.44734,6.330292,5.7733397,3.247479,2.5131104,10.966187,2.4853249,6.4136934,1204107_F.jpg
5.418887,3.690744,5.1611614,2.0558407,1.6415305,7.444154,2.0276947,3.8897305,1204108_F.jpg
5.5828447,4.4704514,4.838671,2.1789606,1.7404621,8.037873,1.8235391,4.4228754,1204109_F.jpg
4.145423,3.3791928,3.9932034,1.6334064,1.3358792,6.146549,1.3499625,3.3493495,1204110_F.jpg
5.962566,4.34619,4.8181596,2.091391,1.6128681,8.752117,1.9652923,4.4187574,1204111_F.jpg
5.379205,3.922884,4.5370913,1.9632846,1.4121662,7.713875,1.7756916,4.0528474,1204112_F.jpg
5.455961,4.3803415,4.3336434,2.1965199,1.6475966,8.242834,1.708446,4.5640187,1204113_F.jpg
5.474145,3.7015715,4.578477,1.962028,1.608646,7.974123,1.9533494,4.031435,1204114_F.jpg
4.2237186,3.4871035,3.7136183,1.6528308,1.3339581,6.483115,1.4300194,3.4194157,1204115_F.jpg
4.820813,4.7809715,3.6395352,2.113975,1.5769023,7.769536,1.3100747,4.478223,1204116_F.jpg
5.2040467,3.952083,4.515482,1.9735711,1.7238328,7.737798,1.8639137,4.079089,1204117_F.jpg
4.882399,3.8472414,4.222375,1.9352903,1.5823059,7.391944,1.6760625,3.9353895,1204118_F.jpg
5.1163044,4.263273,4.488782,2.121436,1.6323614,7.8949,1.5811054,4.5124617,1204119_F.jpg
6.883754,5.7088594,5.417843,2.9875255,2.3057632,10.531639,2.3086112,6.0543747,1204120_F.jpg
5.434752,3.5313053,4.789827,1.9230307,1.7109845,7.749125,2.0499954,3.9263597,1204121_F.jpg
4.970492,4.017235,4.388584,1.9304193,1.6160846,7.5569525,1.7477113,4.0205116,1204122_F.jpg
5.24932,4.70858,4.3291564,2.2862036,1.796157,8.326691,1.5922632,4.852275,1204123_F.jpg
4.187694,3.5619488,3.765411,1.7298266,1.5267215,6.538538,1.4411616,3.5537057,1204124_F.jpg
4.4269667,4.2152567,3.776862,1.8823055,1.522571,7.1582694,1.444159,3.9634733,1204125_F.jpg
4.995855,5.003208,4.130466,2.3949013,1.9356862,8.418671,1.604295,4.993738,1204126_F.jpg
7.8131094,7.705123,7.3111644,3.3549917,1.7052913,13.214495,2.4760938,6.917713,1204127_F.jpg
8.275599,8.568472,7.725102,3.8510995,1.8146287,14.422429,2.9050145,7.6388235,1204128_F.jpg
8.09824,6.3029747,6.0909452,3.1796403,2.4192438,11.979302,2.4148896,6.2638907,1204130_F.jpg
7.627613,5.033803,6.198661,2.7013183,1.975671,10.836927,2.2733982,5.7237396,1204131_F.jpg
6.3610144,5.7060766,4.895894,2.5963633,1.7284807,9.897333,1.62414,5.5173893,1204132_F.jpg
6.7169323,4.724352,5.5292196,2.4706717,1.7413926,9.484225,1.8985219,5.4304576,1204133_F.jpg
8.881678,7.6360717,8.20641,3.62045,1.8799413,14.278726,2.7216554,7.885251,1204134_F.jpg
7.1979895,7.638815,6.5297165,3.312974,1.6537006,12.78053,1.9915172,7.3627844,1204135_F.jpg
8.755848,7.5278187,8.223075,3.532261,1.6403487,14.147406,2.4262097,7.9187694,1204136_F.jpg
8.162527,7.2371926,7.459069,3.4055443,2.1338139,13.046982,2.6258159,7.6854067,1204137_F.jpg
6.6602116,5.533268,6.515045,2.6422377,1.61763,9.950671,1.9555805,6.0890923,1204138_F.jpg
5.366223,4.4647846,5.428015,2.1483867,1.1408024,7.90707,1.5836438,4.8645926,1204139_F.jpg
6.010131,5.442772,5.841262,2.5183954,1.489441,9.137487,1.6827865,5.702195,1204140_F.jpg
6.61277,5.6671877,5.847038,2.8614197,2.0880766,10.214984,2.3070636,5.7509255,1204141_F.jpg
7.223999,5.22442,5.680202,3.051788,2.5674546,9.148358,2.8827221,6.33142,1204144_F.jpg
6.5132685,4.88119,5.8319306,2.8166738,2.030263,8.2771435,2.613415,5.9012465,1204145_F.jpg
6.2846537,5.127661,5.629556,2.9198399,2.068901,8.273715,2.423192,6.0414534,1204146_F.jpg
6.9697876,6.3336897,6.498841,2.8680782,1.6189616,11.365283,2.12084,6.1027565,1204148_F.jpg
8.900021,8.082998,7.9406424,3.6538641,2.075984,14.854293,3.0058703,7.646088,1204149_F.jpg
8.330557,6.2654486,7.291355,3.0055342,2.0477505,11.487387,2.6987553,6.7091904,1204150_F.jpg
5.5381727,5.2528296,5.0629873,2.2265012,1.4125595,8.647296,1.6139786,5.3106747,1204151_F.jpg
6.888412,6.28312,6.439311,2.8422787,1.6033398,11.322271,2.2201743,5.8205447,1204152_F.jpg
9.224985,9.494617,8.118189,4.068803,1.7455593,15.861599,2.9559913,7.601268,1204153_F.jpg
5.2905827,4.2407866,4.849719,2.2231662,1.6688478,8.207674,1.9513586,4.284417,1204154_F.jpg
5.3434324,4.3313346,4.7884216,2.129007,1.6764536,8.190707,1.8561891,4.393709,1204155_F.jpg
5.131733,4.105019,5.275404,1.9960383,1.4584835,7.061534,2.0343208,4.7614975,1204156_F.jpg
5.2739544,4.232976,5.0782223,2.1094005,1.5633693,7.185347,1.9845271,4.862764,1204157_F.jpg
4.7727833,3.8675923,4.1588745,1.8138971,1.4716296,7.031582,1.6199566,3.769608,1207001_F.jpg
4.512863,3.1562777,3.9737287,1.5114278,1.3227733,6.277794,1.6536937,3.144349,1207002_F.jpg
4.092012,4.099683,3.4327135,1.7973344,1.4744462,6.316169,1.1884099,3.7153227,1207003_F.jpg
6.142617,5.6937914,5.595312,2.6620748,1.9316027,8.494234,2.2174258,5.2317476,1207004_F.jpg
4.449605,4.1314583,4.400976,1.8935211,1.264657,6.252055,1.5539863,3.5142064,1207005_F.jpg
4.2358327,3.1683493,4.6484766,1.42991,1.1621643,5.732631,1.6673396,3.0762177,1207006_F.jpg
3.8039494,4.4820905,3.8027265,1.97536,1.2954203,5.9178505,1.1761992,3.6871662,1207008_F.jpg
5.218344,3.8831434,4.534128,1.9297882,1.7804887,7.0637226,2.058101,4.350441,1207010_F.jpg
4.6265097,3.7063403,4.4441643,1.9318689,1.8573681,6.564505,1.8322144,4.3832307,1207012_F.jpg
4.009627,3.1086268,3.9810605,1.3654182,1.1714156,5.55923,1.5201267,3.0885284,1207013_F.jpg
2.3171058,2.0160038,2.387797,0.69713503,0.9536521,2.7706747,0.88154984,1.5381842,1207014_F.jpg
3.0603933,2.4609156,3.1051314,1.1104674,1.0807866,4.3774223,1.150255,2.29599,1207015_F.jpg
3.3183212,3.1044245,3.2095642,1.3807058,1.0932105,5.182932,1.1814445,2.8534958,1207016_F.jpg
3.9138594,2.7599277,3.8271594,1.2984141,1.0338229,5.3635764,1.4367838,2.86913,1207017_F.jpg
7.1796894,5.6536865,5.087873,2.8205938,2.2460194,9.320065,2.266242,6.5106087,1207018_F.jpg
2.5780778,2.164997,2.64788,0.9282634,0.99383456,3.1323133,0.9122839,1.9314604,1207019_F.jpg
6.683921,5.350749,5.077367,2.6840413,2.0110126,8.153407,2.0946136,5.844137,1207020_F.jpg
7.564992,5.863757,6.976977,2.7857819,1.600375,11.646541,2.428232,6.038884,1207021_F.jpg
2.6311977,2.2830799,2.5639758,0.94202167,0.96527475,3.3298008,0.8857054,1.9920136,1207024_F.jpg
4.8308086,4.18221,4.997557,1.7521467,1.3753152,7.6239386,2.0071125,4.200157,1207025_F.jpg
4.65359,4.2533455,4.9643917,1.7353101,1.5212123,7.4118366,1.8165448,4.529145,1207026_F.jpg
6.3076344,4.419872,5.069748,2.1998832,1.5140265,8.579199,2.0010948,4.8395185,1207027_F.jpg
4.4038434,3.3207319,4.0225673,1.4973946,1.0901577,5.867834,1.4995787,3.3350697,1207028_F.jpg
5.062721,3.8964396,4.32148,1.8502929,1.0892552,6.913405,1.6195662,4.008829,1207030_F.jpg
6.4783435,4.606331,5.027885,2.3303564,1.5847663,8.508114,2.1738548,5.0579424,1207031_F.jpg
5.1028657,3.4821048,4.567195,1.6343243,1.1934798,7.0870934,1.881024,3.3890996,1207032_F.jpg
3.838122,3.2374835,3.5730438,1.4094665,0.9943908,5.5441656,1.3065138,2.9904132,1207033_F.jpg
3.6989076,4.5345755,3.164303,1.9634622,1.1461545,6.089384,1.027278,3.8389168,1207035_F.jpg
5.23541,3.6859584,5.040799,1.9154797,1.2055906,7.133223,1.8518682,3.7356582,1207037_F.jpg
4.008811,4.537021,3.6376207,1.9745162,1.1541824,6.5638404,1.0711378,3.976196,1207040_F.jpg
6.9104395,4.1188226,5.408187,2.5004818,1.698422,7.9536843,1.9592366,5.4140177,1207041_F.jpg
5.69477,4.025677,4.736701,2.1291513,1.358856,7.149693,1.5106354,4.6818876,1207042_F.jpg
4.9356823,3.539607,4.23056,1.7676818,1.2951813,6.8020763,1.6481705,3.6476026,1207043_F.jpg
4.6049833,3.6347904,3.9838643,1.6581974,1.2063642,6.4479856,1.4982991,3.6927032,1207044_F.jpg
6.8961873,4.613401,5.5319963,2.6212385,1.7064378,9.02923,2.1159062,5.49897,1207045_F.jpg
5.2001886,3.5399647,4.738357,1.7080998,1.2873738,7.443644,1.7854538,3.7562726,1207046_F.jpg
4.5765905,3.1952796,4.1894317,1.5954442,1.2427578,6.5172424,1.5068567,3.3978534,1207047_F.jpg
5.576047,4.3809667,4.7519684,2.1861205,1.5396538,8.203919,1.6733701,4.7359924,1207048_F.jpg
4.8082047,4.194849,4.206786,1.9060822,1.3319888,7.363409,1.3404689,4.282923,1207049_F.jpg
6.3333178,6.509637,5.658879,2.752579,1.4827423,11.249279,2.0378175,5.7792664,1207050_F.jpg
4.235266,3.020818,3.9989119,1.5293288,1.2622633,5.9167128,1.4830279,3.1478052,1207052_F.jpg
4.5703497,4.519227,4.588511,2.022406,1.4492066,6.5492606,1.5409793,4.3090825,1207053_F.jpg
5.5204477,4.262693,5.173135,2.092847,1.4473114,6.62922,1.9449222,4.4968457,1207055_F.jpg
4.6854496,3.9303133,4.663374,1.7070081,1.3744223,6.1806417,1.6675973,4.175132,1207056_F.jpg
3.6797087,3.0411227,3.786184,1.4487703,1.3303673,5.0898123,1.2139773,3.25047,1207058_F.jpg
6.5520344,6.562969,6.6751547,3.0513268,1.7102559,11.406853,2.3429897,6.584882,1207059_F.jpg
2.7568898,2.3909702,2.7542782,0.84597415,0.9230826,3.465619,0.9569041,2.1472301,1207060_F.jpg
5.66109,3.865846,5.4278965,2.094623,1.603072,7.9478574,2.173471,4.0549436,1207061_F.jpg
3.2785897,2.801825,3.458848,1.1294441,0.99406207,4.4603252,1.1533235,2.5891507,1207062_F.jpg
4.2794285,5.2669635,4.0718775,2.3107505,1.5888438,7.013921,1.2217386,4.6231847,1207063_F.jpg
5.58045,4.830806,5.5105658,2.3603032,1.6510305,7.8630805,2.0497024,4.68013,1207064_F.jpg
4.628337,3.3291547,4.566585,1.7079196,1.200971,6.132743,1.4705982,3.6548643,1207065_F.jpg
6.2245426,4.561498,5.6076393,2.5845547,1.7991397,8.722767,2.0123248,5.1356726,1207069_F.jpg
5.436572,4.6626153,4.7614417,2.4630046,1.5067995,7.832242,1.5114355,5.0805206,1207070_F.jpg
6.2773604,4.982257,5.605776,2.6697445,1.8589156,9.189953,1.9980745,5.48775,1207072_F.jpg
4.4029937,3.6191154,4.2945433,1.7014773,1.1241214,6.461938,1.3914136,3.7644625,1207074_F.jpg
5.6834817,3.839267,5.511053,2.0846586,1.48866,7.781519,1.9933484,4.324993,1207075_F.jpg
5.663015,3.8392818,4.950445,2.094273,1.4409783,6.6592045,1.7611661,4.5652046,1207076_F.jpg
5.456335,3.6778843,4.7533507,1.9455111,1.4152348,6.584041,1.6456785,4.3031154,1207077_F.jpg
4.626481,3.1860657,4.5642433,1.6874039,1.2,5.5360065,1.4282324,3.7482817,1207078_F.jpg
5.12378,3.8891559,4.5849276,2.0103626,1.3896698,6.64368,1.6309441,4.508175,1207079_F.jpg
4.4892488,3.505729,4.426955,1.6963818,1.185359,6.5789447,1.5557754,3.5992317,1207080_F.jpg
5.3075466,2.611121,5.378959,1.4872247,1.2463384,6.7593365,2.1818404,3.134194,1207081_F.jpg
3.5910308,2.885419,3.4984806,1.3233092,1.139722,4.9689074,1.154521,2.8696408,1207082_F.jpg
7.254737,5.989419,6.342759,2.6776295,1.7540408,9.927242,2.1842473,5.9409313,1207084_F.jpg
5.7220078,4.6403146,5.3236017,2.04247,1.3419505,7.9283123,1.768764,4.639802,1207085_F.jpg
7.375681,5.884966,6.92478,2.7396317,1.5775354,11.177486,2.3228827,6.313489,1207087_F.jpg
7.944474,5.6539006,5.708022,2.6668415,1.9129777,11.023344,2.200355,6.1120367,1207088_F.jpg
7.881279,6.916019,6.8037934,3.2576823,1.7988054,12.033241,2.6763926,6.75795,1207091_F.jpg
3.759484,3.490209,3.9918652,1.5065594,1.0958383,5.894664,1.3292623,3.1379426,1207093_F.jpg
5.7212133,4.303899,5.0273676,2.183371,1.5907158,8.000794,1.8321123,4.2907906,1207094_F.jpg
5.054263,4.200462,4.4480667,1.9515663,1.3475853,7.0651093,1.5205233,3.9488156,1207095_F.jpg
5.7551603,4.735595,4.801558,2.1838934,1.6693513,8.105815,1.7707763,4.417224,1207096_F.jpg
6.8146515,5.347452,5.7361736,2.409646,2.0172653,10.100045,2.2416043,5.021822,1207097_F.jpg
2.424818,2.0441928,2.5349932,0.7018827,0.89360523,2.867879,0.85979414,1.6155064,1207098_F.jpg
3.7856889,3.1122396,3.6156027,1.2861466,1.0305792,5.524013,1.2396147,2.8085837,1207099_F.jpg
